,Time,Low,High,Open,Close,Volume
69,1732860000,95623.11,97403.73,96190.46,97281.06,1287.18742841
70,1732838400,95383.46,96896.69,95665.53,96190.5,1385.89535291
71,1732816800,94700.7,96050.0,94895.99,95665.53,1262.58089671
72,1732795200,94837.37,96250.0,95481.65,94887.89,1582.75177027
73,1732773600,94671.59,95824.68,95526.08,95483.99,1331.18441252
74,1732752000,94904.94,96676.31,95951.19,95525.94,1410.03580389
75,1732730400,95834.72,97386.06,96348.18,95951.19,6291.11014115
76,1732708800,92851.76,96439.68,93382.21,96349.13,6153.04380118
77,1732687200,92738.52,93895.22,92738.52,93382.82,1053.68453169
78,1732665600,91747.46,93177.35,91929.53,92738.52,1716.07098954
79,1732644000,90682.58,93670.09,93584.71,91929.54,5982.27525063
80,1732622400,91672.31,94819.02,92347.83,93575.3,6608.20975769
81,1732600800,91420.12,95004.92,94667.22,92355.45,3274.92471341
82,1732579200,92720.0,94950.0,93001.48,94674.63,1982.60990726
83,1732557600,92534.93,95919.0,95211.34,93000.01,9098.57383915
84,1732536000,94555.96,98408.08,98279.7,95211.34,7532.05572207
85,1732514400,97843.2,98999.0,98195.64,98279.7,1820.40174558
86,1732492800,97002.93,98360.0,98032.06,98195.65,2244.8811882
87,1732471200,95863.02,98490.0,95945.14,98028.18,3179.88637502
88,1732449600,95780.77,97727.96,97402.0,95945.14,3541.94972499
89,1732428000,97356.77,98562.34,98376.51,97401.42,696.38824341
90,1732406400,97725.33,98700.0,97778.78,98370.7,1236.54701425
91,1732384800,97215.01,98167.61,98081.6,97778.77,1840.82383125
92,1732363200,97500.01,99000.0,98564.29,98081.6,3556.75509823
93,1732341600,98435.12,98998.8,98882.75,98564.28,2931.06997589
94,1732320000,98402.01,99044.11,99024.03,98882.74,3743.82313185
95,1732298400,98700.47,99860.0,98950.02,99024.03,11733.2485007
96,1732276800,97209.52,99498.0,98963.78,98950.01,9627.28630592
97,1732255200,98306.01,99543.0,98909.24,98969.35,3531.71807502
98,1732233600,97950.0,99390.0,98439.1,98909.24,5044.36926855
99,1732212000,97692.3,99073.53,98167.11,98439.09,11156.40218209
100,1732190400,95606.45,98265.49,98007.19,98167.11,9994.03059835
101,1732168800,96780.35,98370.3,97404.5,98005.95,3442.26208339
102,1732147200,94127.2,97931.0,94384.15,97403.71,6595.39908368
